Date,BND,GLD,SPY,USO,ret_BND,ret_GLD,ret_SPY,ret_USO,mom_ret_BND,mom_ret_GLD,mom_ret_SPY,mom_ret_USO,vol_ret_BND,vol_ret_GLD,vol_ret_SPY,vol_ret_USO,Hidden_state_t+1
2014-04-23,58.83692932128906,123.76000213623047,153.80262756347656,295.2799987792969,0.0015964761013182907,-0.000161562923454372,-0.002344364681768191,-0.0024353997363700617,0.013210731622327202,0.022884318663505668,0.056075945537262376,0.07538007373893231,0.0015767840206338212,0.0072789675752472,0.008548077138649563,0.008887721402693647,2
2014-04-24,58.85142135620117,124.55999755859375,154.11444091796875,296.3999938964844,0.0002462781558571243,0.006443284399615783,0.002025308065024466,0.003785818242083437,0.012592413186073643,0.029410296101029784,0.052163893533013164,0.06581690975579872,0.0014784055267427327,0.0072737870891273195,0.008367863764362387,0.008737712070700671,0
2014-04-25,58.873046875,125.43000030517578,152.85084533691406,292.79998779296875,0.0003673920870825111,0.0069603285441200615,-0.008232870457038462,-0.012220132433298498,0.01074027340091237,0.02388172446906025,0.053582956614049555,0.05244434514129807,0.0014688913853540995,0.007293537509375811,0.008587780494683278,0.008904204228370386,0
2014-04-28,58.808048248291016,124.87999725341797,153.3349609375,293.67999267578125,-0.0011046571796520465,-0.004394582256213849,0.0031622367469980994,0.003000973852649836,0.009635616221260324,0.04178004528215906,0.04620064955134315,0.04913068206001517,0.001422500001759572,0.007369570819820529,0.008548703581836696,0.008899195373717184,1
2014-04-29,58.83692932128906,124.86000061035156,154.04879760742188,293.760009765625,0.0004909869367122892,-0.00016013969152065024,0.004644604233884352,0.00027242642654934645,0.008772363944345468,0.03895168334400177,0.05672131866076097,0.053704234138957606,0.001421928442766477,0.0071398756933610886,0.008415246305509229,0.008896459448817229,0
2014-04-30,58.966983795166016,124.22000122070312,154.50827026367188,290.55999755859375,0.0022079831352472064,-0.00513891756378345,0.0029782043175062595,-0.010953053665162719,0.007768238815601982,0.02362251665318381,0.08246183913990152,0.05082966585462387,0.0014433319854968367,0.00723525139098308,0.008308133411423493,0.007862674459083226,0
2014-05-01,59.11027908325195,123.80000305175781,154.52468872070312,289.2799987792969,0.002427145666138122,-0.0033868120568972798,0.00010625699666890281,-0.004415014026497771,0.011793847354038775,0.022959505004075634,0.07558742427885169,0.040061722176113784,0.0013873715980887052,0.00707510599354321,0.008271392994642478,0.007939312965325806,1
2014-05-02,59.175437927246094,125.05999755859375,154.3031768798828,290.32000732421875,0.0011017196705008078,0.010126217716067469,-0.0014345329776293489,0.003588715148889538,0.01499032638030258,0.03060922274823289,0.07540792841132818,0.044514442955844925,0.001390071987324276,0.007398169611256085,0.008272255082401208,0.007695863760524263,1
2014-05-05,59.11027908325195,126.22000122070312,154.59849548339844,289.1199951171875,-0.0011017196705008572,0.00923282321005491,0.0019120562943475228,-0.004141978177517621,0.014258791521725754,0.04025439125757438,0.06421931879295383,0.034913395345710696,0.0013356710769287174,0.00708249114224192,0.007803652233945695,0.007526242801708025,0
2014-05-06,59.16815185546875,125.9800033569336,153.25289916992188,289.5199890136719,0.000978585467796211,-0.0019032349869848157,-0.008741911884476527,0.0013825313534021892,0.014003785814697845,0.030709688412134922,0.04315775245933495,0.015314214151808397,0.0013026260037588932,0.006983506404253272,0.007633469969293046,0.007483367500309173,2
2014-05-07,59.19710159301758,124.16999816894531,154.15545654296875,292.79998779296875,0.000489159399108284,-0.014471611157944956,0.005872058775899666,0.011265399087687231,0.0138773732235598,0.01011785731642632,0.04719509155022255,0.026860189120920527,0.0013008197087317297,0.007396676366754848,0.007685306726773867,0.006885406266412178,0
2014-05-08,59.22607421875,124.16999816894531,153.9912872314453,291.9200134277344,0.000489306693759395,0.0,-0.0010655269307409052,-0.0030099022702900547,0.016462665458346355,-0.0015290104160962745,0.035244650021342444,0.02356971096920551,0.0012911324847288109,0.007374285832031614,0.007325568772299993,0.006565393375382217,1
2014-05-09,59.15371322631836,124.0999984741211,154.2211151123047,291.20001220703125,-0.001222522915536557,-0.0005638997673951992,0.0014913606442144716,-0.0024694798839048626,0.016968951163306253,-0.0026556313251272644,0.03624221319088372,0.016620944466947944,0.0011875582239567741,0.007224732143430901,0.005322163950183211,0.0065725880095466385,0
2014-05-12,59.09579086303711,124.94000244140625,155.72256469726562,292.7200012207031,-0.0009796636080608215,0.006745961691050962,0.009688607496973279,0.005206166638878614,0.013520652503955052,-0.00439241549304996,0.040780926556486095,0.019873721434529337,0.001215019367005703,0.007438255823886737,0.0050478666525420185,0.006721653905373365,1
2014-05-13,59.204376220703125,124.5999984741211,155.8621368408203,296.32000732421875,0.0018357605206708839,-0.0027250474989195758,0.0008958857877224417,0.012223451293916275,0.01572589782527608,-0.020258909761615308,0.03617278922508093,0.03098263050642317,0.0012679263057436352,0.007203177083146784,0.0048772062934867785,0.00720994290646608,0
2014-05-14,59.3563346862793,125.80999755859375,155.12364196777344,297.44000244140625,0.0025633879490613984,0.009664218850403477,-0.004749389274601324,0.0037725560061216395,0.016933737040563702,-0.01255894215759713,0.03022868497844482,0.014084752252046528,0.001367833312561585,0.0063449745083491915,0.004943787765837568,0.007270819042401481,1
2014-05-15,59.46491241455078,124.7699966430664,153.76161193847656,296.32000732421875,0.001827581533471586,-0.008300797439581266,-0.008819060410373352,-0.0037725560061216993,0.019623073647899024,-0.011950429347271113,0.028053861106538618,0.0037868420970266006,0.0013840779770496634,0.006617725557686506,0.004947747100823916,0.00728190622935105,0
2014-05-16,59.46491241455078,124.5,154.29490661621094,297.8399963378906,0.0,-0.002166299613193375,0.003462320570152464,0.005116441093826978,0.019747382507158934,-0.024594643047628057,0.025632108479611285,0.009445447938763661,0.0011892249275357986,0.006483280330906336,0.004992330094063506,0.007294913587240709,1
2014-05-19,59.44322204589844,124.58000183105469,154.86109924316406,299.0400085449219,-0.00036482565286799024,0.000642378619059264,0.0036628320281110105,0.004020955012861488,0.01864196973430408,-0.02379553864219506,0.030436422450492395,0.01863162966431023,0.0012071074148457665,0.0064157866673097055,0.0049983231454308,0.0073669848349559,0
2014-05-20,59.4721565246582,124.69000244140625,153.88467407226562,300.1600036621094,0.0004866398220077511,0.0008825820644809731,-0.006325129026072676,0.0037383057366203723,0.019375323796986536,-0.03390424797470934,0.018579896987048573,0.019648042336642656,0.001199417539201088,0.006352762700825826,0.005119920419467977,0.00625642319824666,1
2014-05-21,59.4215202331543,124.38999938964844,155.1811065673828,303.8399963378906,-0.0008517912128942015,-0.002408890273186768,0.008389412093718084,0.012185556992835557,0.0165534789219631,-0.038017253379906045,0.027347890892780558,0.0372847101300607,0.0012189404179302546,0.006382395825857564,0.005424736485738533,0.006708896166825631,0
2014-05-22,59.38530731201172,124.66999816894531,155.55850219726562,304.0799865722656,-0.0006096101211065556,0.0022484453545559245,0.002429016480646203,0.0007895455112144808,0.013855166728945953,-0.027219042962947578,0.029722642253743912,0.03371101318375239,0.001242896415795524,0.006235527529585491,0.005431668515072308,0.006686912001690983,1
2014-05-23,59.44322204589844,124.51000213623047,156.1820526123047,305.44000244140625,0.0009747615119929456,-0.0012841805482511725,0.004000449970375897,0.004462587448083013,0.013602671934576111,-0.029205469560485503,0.028489305507840304,0.039807625353063626,0.0012481411431576547,0.0060231412507155075,0.005077757738455395,0.005909726734382404,0
2014-05-27,59.50109100341797,121.8499984741211,157.14205932617188,305.1199951171875,0.0009730429408838613,-0.02159528357280623,0.006127901948187053,-0.0010482421213334214,0.015310624954616422,-0.04626635241315036,0.032091163229128646,0.03739745869737192,0.001194448527362145,0.0076394898768672075,0.005184017093514648,0.005946954758069522,1
2014-05-28,59.696571350097656,121.19999694824219,157.02723693847656,301.44000244140625,0.0032799388522909015,-0.005348719092920464,-0.0007309587166727056,-0.012134126362040625,0.01647807134374203,-0.0723206352289645,0.03841697728538258,0.0042553214687589165,0.0013370812766473428,0.007689250692960594,0.005136594929702214,0.006723238322507263,0
